"Country","Year","Month","glm","lmer","Insurgency","SAE"
"TAIWAN",2010,5,0.136586835521365,2.46686259361636e-07,0,0.00230335255824427
"TAIWAN",2010,6,0.136586835521365,2.35468737092841e-07,0,0.00230335255824427
"TAIWAN",2010,7,0.136586835521365,2.98721720242136e-07,0,0.00230335255824427
"TAIWAN",2010,8,0.136586835521365,2.85110456805034e-07,0,0.00230335255824427
"TAIWAN",2010,9,0.136586835521365,4.79278491079088e-07,0,0.00230335255824427
"THAILAND",2010,1,0.0355014422441368,0.000295449599390871,0,0.0358160378043547
"THAILAND",2010,10,0.0355014422441368,4.69537836544562e-06,0,0.0419562689893716
"THAILAND",2010,11,0.0355014422441368,4.47650536784635e-06,0,0.0371151286593959
"THAILAND",2010,12,0.0355014422441368,4.28449207430586e-06,0,0.0358160378043547
"THAILAND",2010,2,0.0355014422441368,0.000282018455799246,0,0.0358160378043547
"THAILAND",2010,3,0.0355014422441368,0.000270250788199485,0,0.0358160378043547
"THAILAND",2010,4,0.0355014422441368,0.000258119291530871,0,0.0384204703354089
"THAILAND",2010,5,0.0355014422441368,0.000287838152892082,0,0.0512329772427269
"THAILAND",2010,6,0.0355014422441368,0.000274670742654783,0,0.0358160378043547
"THAILAND",2010,7,0.0355014422441368,0.000262656328459112,0,0.0358160378043547
"THAILAND",2010,8,0.0355014422441368,5.25788671906787e-06,0,0.0358160378043547
"THAILAND",2010,9,0.0355014422441368,4.91168175858533e-06,0,0.0358160378043547
"VIETNAM",2010,1,0.137811629811729,1.96767878350825e-05,0,0.0603962168185392
"VIETNAM",2010,10,0.137811629811729,4.0506515563204e-05,0,0.0603962168185392
"VIETNAM",2010,11,0.137811629811729,3.86367284877046e-05,0,0.0603962168185392
"VIETNAM",2010,12,0.137811629811729,3.69708588732999e-05,0,0.0603962168185392
"VIETNAM",2010,2,0.137811629811729,1.87865670545521e-05,0,0.0603962168185392
"VIETNAM",2010,3,0.137811629811729,1.80089121402824e-05,0,0.0603962168185392
"VIETNAM",2010,4,0.137811629811729,1.71900098292481e-05,0,0.0603962168185392
"VIETNAM",2010,5,0.137811629811729,2.18128412786434e-05,0,0.0603962168185392
"VIETNAM",2010,6,0.137811629811729,2.08209700798332e-05,0,0.0603962168185392
"VIETNAM",2010,7,0.137811629811729,2.64138742271359e-05,0,0.0603962168185392
"VIETNAM",2010,8,0.137811629811729,2.52127906224918e-05,0,0.0603962168185392
"VIETNAM",2010,9,0.137811629811729,4.23826724629274e-05,0,0.0603962168185392
