year,quarter,dpi_pc,cpi_sa_8284,presvote,electq,wtq16,qdates,Fatalities,r,lnr,dlnr,yhat1976,low_95_1976,high_95_1976,yhat1976a,low_90_1976,high_90_1976,yhat1976b,low_67_1976,high_67_1976,yhat1980,low_95_1980,high_95_1980,yhat1980a,low_90_1980,high_90_1980,yhat1980b,low_67_1980,high_67_1980,yhat1984,low_95_1984,high_95_1984,yhat1984a,low_90_1984,high_90_1984,yhat1984b,low_67_1984,high_67_1984,yhat1988,low_95_1988,high_95_1988,yhat1988a,low_90_1988,high_90_1988,yhat1988b,low_67_1988,high_67_1988,yhat1992,low_95_1992,high_95_1992,yhat1992a,low_90_1992,high_90_1992,yhat1992b,low_67_1992,high_67_1992,yhat1996,low_95_1996,high_95_1996,yhat1996a,low_90_1996,high_90_1996,yhat1996b,low_67_1996,high_67_1996,yhat2000,low_95_2000,high_95_2000,yhat2000a,low_90_2000,high_90_2000,yhat2000b,low_67_2000,high_67_2000,yhat2004,low_95_2004,high_95_2004,yhat2004a,low_90_2004,high_90_2004,yhat2004b,low_67_2004,high_67_2004,yhat2008,low_95_2008,high_95_2008,yhat2008a,low_90_2008,high_90_2008,yhat2008b,low_67_2008,high_67_2008
1994,4,20114,149.7667,,0,.3333333,1994q4,0,13430.23,9.505263,3.628922,51.6268,46.53164,56.72197,51.6268,48.16898,55.08462,51.6268,50.12918,53.12443,50.82425,46.96951,54.679,50.82425,47.97374,53.67477,50.82425,49.43097,52.21754,50.6398,49.10283,52.17678,50.6398,49.45966,51.81995,50.6398,50.03132,51.24829,50.55409,49.22212,51.88605,50.55409,49.50998,51.5982,50.55409,49.9995,51.10868,50.4059,49.13503,51.67677,50.4059,49.39665,51.41514,50.4059,49.85962,50.95218,50.22502,49.19962,51.25042,50.22502,49.40345,51.04659,50.22502,49.77451,50.67553,50.64815,49.35973,51.93658,50.64815,49.60917,51.68713,50.64815,50.07299,51.22331,50.30404,48.379,52.22908,50.30404,48.7441,51.86398,50.30404,49.43422,51.17386,50.1693,48.38942,51.94919,50.1693,48.72147,51.61713,50.1693,49.35738,50.98122
1995,1,20299,150.8667,,0,.3333333,1995q1,0,13454.93,9.507101,.7350922,52.29124,47.20684,57.37563,52.29124,48.84072,55.74174,52.29124,50.79678,53.7857,51.31168,48.18785,54.43551,51.31168,49.00166,53.6217,51.31168,50.18258,52.44078,51.17764,49.61735,52.73794,51.17764,49.9796,52.37569,51.17764,50.55993,51.79536,51.05943,49.73623,52.38264,51.05943,50.02219,52.09668,51.05943,50.50849,51.61038,50.9307,49.65533,52.20606,50.9307,49.91788,51.94351,50.9307,50.38249,51.4789,50.73378,49.7403,51.72725,50.73378,49.93779,51.52977,50.73378,50.29729,51.17026,51.10511,49.8468,52.36342,51.10511,50.09042,52.11981,51.10511,50.5434,51.66683,50.8876,48.95882,52.81639,50.8876,49.32464,52.45057,50.8876,50.01609,51.75912,50.75558,48.96951,52.54166,50.75558,49.30272,52.20845,50.75558,49.94084,51.57033
1995,2,20362,152.1,,0,.3333333,1995q2,0,13387.25,9.502058,-2.017212,51.47849,47.00714,55.94984,51.47849,48.44402,54.51297,51.47849,50.16422,52.79276,51.03754,46.62163,55.45346,51.03754,47.77205,54.30304,51.03754,49.44142,52.63367,50.81466,49.32033,52.30898,50.81466,49.66726,51.96205,50.81466,50.22306,51.40625,50.75418,49.44211,52.06625,50.75418,49.72566,51.7827,50.75418,50.20787,51.30049,50.57892,49.34825,51.80958,50.57892,49.6016,51.55623,50.57892,50.04992,51.10791,50.43304,49.3882,51.47788,50.43304,49.5959,51.27018,50.43304,49.97399,50.89209,50.89432,49.59635,52.19229,50.89432,49.84764,51.94099,50.89432,50.3149,51.47374,50.35686,48.47898,52.23475,50.35686,48.83514,51.87858,50.35686,49.50835,51.20537,50.22063,48.48899,51.95228,50.22063,48.81204,51.62922,50.22063,49.43072,51.01055
1995,3,20534,152.8667,,0,.3333333,1995q3,0,13432.62,9.505442,1.353455,50.40784,45.63188,55.18382,50.40784,47.16665,53.64904,50.40784,49.00404,51.81165,50.23712,44.74379,55.73045,50.23712,46.1749,54.29934,50.23712,48.25157,52.22267,49.95108,48.33119,51.57098,49.95108,48.70727,51.19489,49.95108,49.30977,50.59239,49.93177,48.49829,51.36526,49.93177,48.80808,51.05547,49.93177,49.33491,50.52864,49.73561,48.39207,51.07916,49.73561,48.66866,50.80257,49.73561,49.1581,50.31313,49.60284,48.43012,50.77555,49.60284,48.66323,50.54244,49.60284,49.0876,50.11807,50.12524,48.68013,51.57035,50.12524,48.95991,51.29057,50.12524,49.48013,50.77034,49.44122,47.32694,51.55551,49.44122,47.72794,51.15451,49.44122,48.48589,50.39655,49.30077,47.33934,51.2622,49.30077,47.70527,50.89628,49.30077,48.40604,50.19551
1995,4,20682,153.7,,0,.3333333,1995q4,0,13456.08,9.507187,.6980896,50.24609,45.14825,55.34394,50.24609,46.78645,53.70573,50.24609,48.74768,51.74451,49.54602,45.35329,53.73875,49.54602,46.44556,52.64647,49.54602,48.03057,51.06147,49.34056,47.65179,51.02933,49.34056,48.04387,50.63725,49.34056,48.67198,50.00914,49.26983,47.78485,50.75482,49.26983,48.10577,50.4339,49.26983,48.65153,49.88814,49.13416,47.71001,50.5583,49.13416,48.00319,50.26512,49.13416,48.522,49.74632,48.91958,47.78907,50.05009,48.91958,48.01379,49.82536,48.91958,48.42289,49.41627,49.35096,47.9172,50.78472,49.35096,48.19478,50.50714,49.35096,48.71092,49.991,49.06079,46.94792,51.17366,49.06079,47.34865,50.77293,49.06079,48.1061,50.01548,48.92155,46.9612,50.8819,48.92155,47.32692,50.51618,48.92155,48.02731,49.81579
1996,1,20972,155.0667,,0,.3333333,1996q1,0,13524.51,9.512259,2.028656,50.3842,45.22868,55.53973,50.3842,46.88542,53.88299,50.3842,48.86884,51.89957,49.57781,45.66639,53.48923,49.57781,46.68539,52.47024,49.57781,48.16404,50.99158,49.39209,47.67676,51.10742,49.39209,48.075,50.70918,49.39209,48.713,50.07119,49.3087,47.80491,50.81249,49.3087,48.1299,50.4875,49.3087,48.68257,49.93484,49.18382,47.73786,50.62978,49.18382,48.03553,50.3321,49.18382,48.56228,49.80536,48.95689,47.82666,50.08712,48.95689,48.05133,49.86245,48.95689,48.46032,49.45345,49.36701,47.92198,50.81204,49.36701,48.20174,50.53228,49.36701,48.72194,50.01208,49.14813,47.03229,51.26397,49.14813,47.43358,50.86268,49.14813,48.1921,50.10416,49.00965,47.04595,50.97335,49.00965,47.41229,50.60701,49.00965,48.11388,49.90542
1996,2,21275,156.4,,0,.3333333,1996q2,0,13602.94,9.518042,2.313232,51.09175,46.07494,56.10857,51.09175,47.6871,54.49641,51.09175,49.61716,52.56635,50.22271,46.69593,53.74948,50.22271,47.61472,52.83069,50.22271,48.94796,51.49745,50.06163,48.40277,51.72049,50.06163,48.7879,51.33536,50.06163,49.4049,50.71836,49.96206,48.52166,51.40245,49.96206,48.83295,51.09116,49.96206,49.36232,50.56179,49.83868,48.45376,51.2236,49.83868,48.73886,50.9385,49.83868,49.24338,50.43398,49.61934,48.5424,50.69628,49.61934,48.75647,50.4822,49.61934,49.14618,50.09249,50.00742,48.62944,51.3854,50.00742,48.89623,51.11861,50.00742,49.39228,50.62256,49.80373,47.78222,51.82524,49.80373,48.16562,51.44183,49.80373,48.89032,50.71714,49.66765,47.79465,51.54065,49.66765,48.14407,51.19123,49.66765,48.81325,50.52205
1996,3,21485,157.3,,0,.3333333,1996q3,0,13658.61,9.522125,1.633453,51.47051,46.16945,56.77157,51.47051,47.87296,55.06806,51.47051,49.91236,53.02866,50.26728,47.37627,53.15829,50.26728,48.12943,52.40513,50.26728,49.22233,51.31223,50.17315,48.32347,52.02282,50.17315,48.7529,51.59339,50.17315,49.44086,50.90543,50.03072,48.44506,51.61638,50.03072,48.78774,51.2737,50.03072,49.3705,50.69094,49.94515,48.4092,51.4811,49.94515,48.7254,51.16491,49.94515,49.28493,50.60537,49.68154,48.52996,50.83312,49.68154,48.75888,50.60421,49.68154,49.1756,50.18749,49.99679,48.47891,51.51467,49.99679,48.77278,51.2208,49.99679,49.31919,50.67438,50.03867,47.87821,52.19913,50.03867,48.28796,51.78938,50.03867,49.06247,51.01487,49.90489,47.89429,51.91549,49.90489,48.26938,51.5404,49.90489,48.98772,50.82206
1996,4,21683,158.6667,54.74,1,.3333333,1996q4,0,13665.76,9.522649,.2094269,51.98373,47.89991,56.06755,51.98373,49.21226,54.75521,51.98373,50.78337,53.18409,51.91452,46.86482,56.96421,51.91452,48.18036,55.64868,51.91452,50.08932,53.73972,51.65405,50.14634,53.16174,51.65405,50.49638,52.8117,51.65405,51.05715,52.25093,51.61779,50.28565,52.94992,51.61779,50.57354,52.66203,51.61779,51.06313,52.17245,51.40287,50.18023,52.6255,51.40287,50.43193,52.37381,51.40287,50.87732,51.92841,51.31661,50.21328,52.41994,51.31661,50.43261,52.20062,51.31661,50.83186,51.80136,51.82015,50.4636,53.1767,51.82015,50.72623,52.91406,51.82015,51.21457,52.42572,51.01852,49.12112,52.91592,51.01852,49.48098,52.55606,51.01852,50.16119,51.87585,50.88266,49.13135,52.63397,50.88266,49.45807,52.30725,50.88266,50.08377,51.68155
1997,1,21932,159.6333,,0,.3333333,1997q1,0,13738.99,9.527992,2.137375,51.55212,47.19661,55.90763,51.55212,48.59626,54.50798,51.55212,50.2719,52.83234,51.18444,46.83224,55.53663,51.18444,47.96607,54.40281,51.18444,49.61135,52.75753,50.96289,49.48049,52.44529,50.96289,49.82465,52.10112,50.96289,50.37601,51.54976,50.90203,49.60217,52.20189,50.90203,49.88309,51.92097,50.90203,50.36081,51.44325,50.72417,49.50663,51.9417,50.72417,49.75728,51.69106,50.72417,50.20082,51.24752,50.58332,49.54694,51.61971,50.58332,49.75296,51.41369,50.58332,50.12799,51.03866,51.04007,49.75982,52.32032,51.04007,50.00769,52.07245,51.04007,50.46856,51.61158,50.47692,48.60568,52.34817,50.47692,48.96058,51.99327,50.47692,49.63141,51.32244,50.34069,48.61547,52.06591,50.34069,48.93733,51.74406,50.34069,49.55371,51.12768
1997,2,22092,160,,0,.3333333,1997q2,0,13807.5,9.532968,1.990128,52.13708,48.05913,56.21505,52.13708,49.36959,54.90458,52.13708,50.93845,53.33572,51.91374,47.32671,56.50077,51.91374,48.52171,55.30577,51.91374,50.25577,53.57171,51.67946,50.22466,53.13427,51.67946,50.56242,52.79651,51.67946,51.10351,52.25541,51.6263,50.34642,52.90617,51.6263,50.62302,52.62957,51.6263,51.0934,52.1592,51.42665,50.24701,52.6063,51.42665,50.48986,52.36345,51.42665,50.91959,51.93372,51.32229,50.27656,52.36802,51.32229,50.48443,52.16014,51.32229,50.86285,51.78173,51.79832,50.50956,53.08707,51.79832,50.75907,52.83756,51.79832,51.22301,52.37363,51.09887,49.28101,52.91674,51.09887,49.62579,52.57196,51.09887,50.27748,51.92027,50.96399,49.2905,52.63748,50.96399,49.6027,52.32528,50.96399,50.2006,51.72738
1997,3,22335,160.8,,0,.3333333,1997q3,0,13889.92,9.538919,2.380753,52.39429,48.17849,56.61008,52.39429,49.53325,55.25533,52.39429,51.15513,53.63344,51.84462,48.23074,55.45851,51.84462,49.17221,54.51702,51.84462,50.53839,53.15085,51.66895,50.2411,53.09679,51.66895,50.5726,52.76529,51.66895,51.10367,52.23423,51.57816,50.34504,52.81127,51.57816,50.61153,52.54478,51.57816,51.06472,52.09159,51.4139,50.25665,52.57115,51.4139,50.49489,52.33291,51.4139,50.91647,51.91133,51.26655,50.30072,52.23238,51.26655,50.49271,52.04039,51.26655,50.84221,51.69089,51.67935,50.4749,52.8838,51.67935,50.70809,52.65061,51.67935,51.14168,52.21703,51.2122,49.45869,52.96572,51.2122,49.79126,52.63315,51.2122,50.41989,52.00452,51.0792,49.46775,52.69066,51.0792,49.76838,52.39003,51.0792,50.34412,51.81429
1997,4,22656,161.6667,,0,.3333333,1997q4,0,14014.02,9.547813,3.557587,53.38795,49.74501,57.03089,53.38795,50.91568,55.86023,53.38795,52.31718,54.45872,53.19701,48.91577,57.47825,53.19701,50.03111,56.36291,53.19701,51.64956,54.74445,52.98368,51.57625,54.39112,52.98368,51.90301,54.06436,52.98368,52.42649,53.54088,52.91626,51.67897,54.15355,52.91626,51.94637,53.88615,52.91626,52.40109,53.43143,52.7034,51.58619,53.82062,52.7034,51.81618,53.59063,52.7034,52.22318,53.18363,52.63341,51.61052,53.6563,52.63341,51.81385,53.45296,52.63341,52.184,53.08281,53.09651,51.81926,54.37375,53.09651,52.06655,54.12647,53.09651,52.52634,53.66668,52.3206,50.62809,54.01311,52.3206,50.9491,53.6921,52.3206,51.55585,53.08535,52.18953,50.63714,53.74193,52.18953,50.92675,53.45232,52.18953,51.48139,52.89768
1998,1,23123,162,,0,.3333333,1998q1,0,14273.46,9.566157,7.33757,54.86046,50.23052,59.4904,54.86046,51.71836,58.00256,54.86046,53.49958,56.22134,53.80798,51.70588,55.91008,53.80798,52.25352,55.36245,53.80798,53.04818,54.56778,53.76198,52.26616,55.2578,53.76198,52.61344,54.91052,53.76198,53.16979,54.35417,53.58652,52.39976,54.77328,53.58652,52.65623,54.51681,53.58652,53.09239,54.08066,53.4588,52.31539,54.60221,53.4588,52.55078,54.36682,53.4588,52.96731,53.95029,53.29675,52.38445,54.20906,53.29675,52.5658,54.02771,53.29675,52.89593,53.69758,53.58605,52.421,54.75111,53.58605,52.64656,54.52554,53.58605,53.06596,54.10614,53.37821,51.52312,55.23329,53.37821,51.87496,54.88145,53.37821,52.54,54.21642,53.25456,51.53322,54.9759,53.25456,51.85435,54.65477,53.25456,52.46935,54.03978
1998,2,23443,162.5333,,0,.3333333,1998q2,0,14423.5,9.576614,4.182816,57.05318,51.8633,62.24306,57.05318,53.53108,60.57528,57.05318,55.52771,58.57865,55.68529,53.18192,58.18865,55.68529,53.8341,57.53648,55.68529,54.78045,56.59012,55.74827,53.9968,57.49973,55.74827,54.40343,57.0931,55.74827,55.05487,56.44167,55.50201,54.1969,56.80713,55.50201,54.47895,56.52507,55.50201,54.9586,56.04543,55.40009,54.1136,56.68657,55.40009,54.37844,56.42173,55.40009,54.8471,55.95308,55.23465,54.19319,56.27612,55.23465,54.40022,56.06909,55.23465,54.77708,55.69222,55.41834,54.07444,56.76224,55.41834,54.33462,56.50205,55.41834,54.81841,56.01826,55.387,53.11356,57.66043,55.387,53.54474,57.22925,55.387,54.35975,56.41424,55.27132,53.13462,57.40801,55.27132,53.53324,57.0094,55.27132,54.29663,56.246
1998,3,23695,163.3667,,0,.3333333,1998q3,0,14504.18,9.582192,2.231216,57.32874,52.60821,62.04926,57.32874,54.12516,60.53231,57.32874,55.94123,58.71625,55.92814,52.84213,59.01415,55.92814,53.64609,58.21019,55.92814,54.81271,57.04358,56.02876,54.13939,57.91813,56.02876,54.57803,57.47948,56.02876,55.28076,56.77675,55.75903,54.34114,57.17692,55.75903,54.64757,56.8705,55.75903,55.16866,56.3494,55.67344,54.28255,57.06432,55.67344,54.56889,56.77798,55.67344,55.07557,56.2713,55.49188,54.35537,56.62838,55.49188,54.58129,56.40247,55.49188,54.99255,55.9912,55.63095,54.13412,57.12778,55.63095,54.42392,56.83798,55.63095,54.96276,56.29914,55.68937,53.35044,58.02831,55.68937,53.79405,57.5847,55.68937,54.63254,56.74621,55.57481,53.37555,57.77408,55.57481,53.78584,57.36379,55.57481,54.57159,56.57804
1998,4,23870,164.1333,,0,.3333333,1998q4,0,14543.05,9.584868,1.070404,56.85116,53.64359,60.05873,56.85116,54.67435,59.02797,56.85116,55.90836,57.79396,55.98949,53.80734,58.17165,55.98949,54.37583,57.60316,55.98949,55.20076,56.77823,56.02001,54.44873,57.59128,56.02001,54.81353,57.22648,56.02001,55.39795,56.64207,55.79625,54.5969,56.9956,55.79625,54.85609,56.73641,55.79625,55.29688,56.29563,55.66797,54.52812,56.80782,55.66797,54.76278,56.57316,55.66797,55.17801,56.15792,55.53762,54.56129,56.51394,55.53762,54.75537,56.31987,55.53762,55.10867,55.96657,55.74545,54.45121,57.03969,55.74545,54.70178,56.78912,55.74545,55.16769,56.3232,55.50265,53.64247,57.36283,55.50265,53.99527,57.01003,55.50265,54.66213,56.34316,55.38496,53.65561,57.11431,55.38496,53.97823,56.79168,55.38496,54.59609,56.17383
1999,1,24046,164.7333,,0,.3333333,1999q1,0,14596.92,9.588566,1.478958,56.29675,53.48714,59.10636,56.29675,54.39001,58.20348,56.29675,55.47092,57.12258,56.28201,53.74308,58.82093,56.28201,54.40451,58.1595,56.28201,55.36432,57.1997,56.18082,54.76627,57.59538,56.18082,55.09468,57.26696,56.18082,55.62081,56.74084,56.04219,54.87468,57.2097,56.04219,55.12699,56.95738,56.04219,55.55607,56.52831,55.83114,54.772,56.89028,55.83114,54.99004,56.67224,55.83114,55.37587,56.2864,55.80302,54.82924,56.77679,55.80302,55.02281,56.58323,55.80302,55.37519,56.23085,56.14929,54.92062,57.37796,56.14929,55.1585,57.14008,56.14929,55.60081,56.69778,55.35045,53.59097,57.10993,55.35045,53.92467,56.77623,55.35045,54.55544,56.14547,55.22832,53.60013,56.85651,55.22832,53.90388,56.55275,55.22832,54.4856,55.97104
1999,2,24173,165.9667,,0,.3333333,1999q2,0,14564.97,9.586375,-.876236,55.28368,51.50222,59.06513,55.28368,52.7174,57.84995,55.28368,54.17219,56.39516,55.74503,51.88783,59.60225,55.74503,52.89269,58.59737,55.74503,54.35085,57.13921,55.55615,53.98128,57.13102,55.55615,54.34691,56.76539,55.55615,54.93266,56.17963,55.47463,54.12918,56.82008,55.47463,54.41994,56.52931,55.47463,54.91442,56.03484,55.22295,53.99273,56.45317,55.22295,54.24598,56.19991,55.22295,54.69415,55.75175,55.23506,54.11903,56.35109,55.23506,54.34088,56.12925,55.23506,54.74473,55.72539,55.66827,54.30602,57.03051,55.66827,54.56976,56.76677,55.66827,55.06015,56.27638,54.58904,52.51962,56.65845,54.58904,52.91211,56.26596,54.58904,53.65398,55.52409,54.46221,52.53172,56.3927,54.46221,52.89186,56.03255,54.46221,53.58158,55.34283
1999,3,24379,167.2,,0,.3333333,1999q3,0,14580.74,9.587457,.4325867,53.90999,48.67714,59.14285,53.90999,50.35873,57.46125,53.90999,52.37189,55.44809,54.91566,48.9851,60.84621,54.91566,50.53012,59.3012,54.91566,52.77207,57.05924,54.61036,52.62503,56.59569,54.61036,53.08596,56.13476,54.61036,53.82438,55.39634,54.60426,52.89375,56.31478,54.60426,53.26341,55.94512,54.60426,53.89206,55.31647,54.30134,52.70952,55.89316,54.30134,53.03722,55.56546,54.30134,53.61711,54.98557,54.36213,52.94435,55.77991,54.36213,53.22618,55.49808,54.36213,53.73923,54.98503,54.91308,53.20776,56.6184,54.91308,53.53792,56.28824,54.91308,54.15181,55.67434,53.4886,50.79715,56.18004,53.4886,51.30761,55.66958,53.4886,52.27248,54.70472,53.35566,50.82219,55.88913,53.35566,51.29483,55.41649,53.35566,52.19998,54.51134
1999,4,24823,168.4333,,0,.3333333,1999q4,0,14737.58,9.598156,4.279709,53.85271,49.06928,58.63614,53.85271,50.60645,57.09897,53.85271,52.44671,55.25871,54.78091,48.76269,60.79913,54.78091,50.33054,59.23127,54.78091,52.60564,56.95618,54.4719,52.49654,56.44725,54.4719,52.95515,55.98864,54.4719,53.68986,55.25393,54.46786,52.75651,56.17922,54.46786,53.12636,55.80938,54.46786,53.75531,55.18042,54.16578,52.58134,55.75023,54.16578,52.90752,55.42405,54.16578,53.48472,54.84684,54.22375,52.80262,55.64488,54.22375,53.08512,55.36238,54.22375,53.59938,54.84812,54.78045,53.05968,56.50122,54.78045,53.39283,56.16807,54.78045,54.01229,55.54861,53.37111,50.76195,55.98026,53.37111,51.25681,55.4854,53.37111,52.19217,54.55004,53.23813,50.78578,55.69048,53.23813,51.24329,55.23298,53.23813,52.11946,54.35681
2000,1,25506,170.1,,0,.3333333,2000q1,0,14994.71,9.615453,6.918716,55.61789,52.57863,58.65715,55.61789,53.55531,57.68047,55.61789,54.72456,56.51122,55.9854,51.82666,60.14415,55.9854,52.91009,59.06072,55.9854,54.48224,57.48857,55.78544,54.1519,57.41899,55.78544,54.53115,57.03973,55.78544,55.13873,56.43216,55.71004,54.28975,57.13033,55.71004,54.59669,56.82339,55.71004,55.11867,56.30141,55.44788,54.16545,56.7303,55.44788,54.42946,56.46629,55.44788,54.89663,55.99911,55.47622,54.29726,56.65518,55.47622,54.53162,56.42082,55.47622,54.95824,55.99419,55.92881,54.45972,57.3979,55.92881,54.74414,57.11348,55.92881,55.27299,56.58462,54.80597,52.8085,56.80343,54.80597,53.18734,56.42459,54.80597,53.90342,55.70851,54.68024,52.82186,56.53862,54.68024,53.16856,56.19192,54.68024,53.83251,55.52797
2000,2,25817,171.4333,,0,.3333333,2000q2,0,15059.5,9.619764,1.724625,57.04914,54.42386,59.67443,57.04914,55.2675,58.83079,57.04914,56.27749,57.8208,57.21177,53.96536,60.45818,57.21177,54.81111,59.61243,57.21177,56.03836,58.38518,57.07536,55.47516,58.67555,57.07536,55.84668,58.30404,57.07536,56.44184,57.70887,56.95836,55.58647,58.33025,56.95836,55.88295,58.03377,56.95836,56.38715,57.52958,56.70882,55.47659,57.94105,56.70882,55.73027,57.68738,56.70882,56.17916,57.23849,56.74006,55.59804,57.88207,56.74006,55.82505,57.65506,56.74006,56.23831,57.2418,57.13361,55.67559,58.59164,57.13361,55.95787,58.30936,57.13361,56.48274,57.78448,56.10397,54.18102,58.02691,56.10397,54.54573,57.6622,56.10397,55.23509,56.97284,55.9834,54.19457,57.77223,55.9834,54.52829,57.43851,55.9834,55.1674,56.7994
2000,3,26170,173,,0,.3333333,2000q3,0,15127.17,9.624248,1.793289,56.61384,53.39373,59.83395,56.61384,54.42852,58.79916,56.61384,55.66735,57.56033,57.26065,52.61132,61.90998,57.26065,53.82255,60.69875,57.26065,55.58016,58.94114,57.04493,55.13106,58.95881,57.04493,55.5754,58.51447,57.04493,56.28724,57.80263,56.97911,55.29654,58.66169,56.97911,55.66016,58.29807,56.97911,56.27854,57.67969,56.68238,55.15865,58.20612,56.68238,55.47233,57.89244,56.68238,56.02742,57.33735,56.77023,55.38773,58.15273,56.77023,55.66255,57.87791,56.77023,56.16283,57.37763,57.24743,55.48955,59.00531,57.24743,55.82989,58.66498,57.24743,56.4627,58.03216,55.90154,53.60685,58.19622,55.90154,54.04206,57.76101,55.90154,54.86469,56.93838,55.77808,53.6284,57.92777,55.77808,54.02944,57.52673,55.77808,54.79747,56.75869
2000,4,26283,174.2333,50.2664,1,.3333333,2000q4,0,15084.94,9.621452,-1.118088,55.56696,51.29987,59.83405,55.56696,52.67111,58.46281,55.56696,54.31273,56.82119,56.57998,50.63633,62.52364,56.57998,52.18475,60.97521,56.57998,54.43166,58.7283,56.2897,54.12336,58.45604,56.2897,54.62632,57.95309,56.2897,55.43206,57.14735,56.27238,54.36755,58.17722,56.27238,54.77921,57.76556,56.27238,55.47927,57.06551,55.94571,54.2009,57.69052,55.94571,54.56009,57.33133,55.94571,55.19571,56.69571,56.05911,54.49782,57.6204,56.05911,54.80818,57.31004,56.05911,55.37315,56.74506,56.61002,54.64801,58.57203,56.61002,55.02787,58.19217,56.61002,55.73417,57.48587,55.05662,52.39211,57.72113,55.05662,52.89746,57.21577,55.05662,53.85267,56.26056,54.92874,52.42169,57.43579,54.92874,52.8894,56.96808,54.92874,53.78511,56.07237
2001,1,26604,175.9,,0,.3333333,2001q1,0,15124.5,9.624071,1.047516,54.11285,48.65266,59.57306,54.11285,50.4073,57.81841,54.11285,52.50793,55.71778,55.49882,47.86335,63.1343,55.49882,49.85252,61.14512,55.49882,52.739,58.25864,55.11463,52.60706,57.6222,55.11463,53.18924,57.04003,55.11463,54.12189,56.10737,55.1582,52.96704,57.34936,55.1582,53.44058,56.87582,55.1582,54.24587,56.07054,54.79851,52.76995,56.82707,54.79851,53.18756,56.40946,54.79851,53.92655,55.67048,54.93537,53.13256,56.73818,54.93537,53.49092,56.37981,54.93537,54.1433,55.72744,55.57983,53.33074,57.82892,55.57983,53.76618,57.39348,55.57983,54.57582,56.58384,53.80246,50.65274,56.95218,53.80246,51.25012,56.3548,53.80246,52.37927,55.22565,53.6688,50.69467,56.64292,53.6688,51.24952,56.08807,53.6688,52.3121,55.02549
2001,2,26594,177.1333,,0,.3333333,2001q2,0,15013.55,9.616709,-2.944946,52.78498,46.38144,59.18853,52.78498,48.43924,57.13074,52.78498,50.90279,54.66719,54.42316,45.43321,63.41311,54.42316,47.77525,61.07107,54.42316,51.17377,57.67255,53.96444,51.18592,56.74296,53.96444,51.831,56.09788,53.96444,52.86443,55.06444,54.05632,51.6471,56.46555,54.05632,52.16776,55.94489,54.05632,53.05319,55.05946,53.67485,51.42873,55.92097,53.67485,51.89112,55.45857,53.67485,52.70937,54.64033,53.82196,51.8266,55.81732,53.82196,52.22324,55.42068,53.82196,52.94529,54.69862,54.54009,52.05947,57.02071,54.54009,52.53973,56.54044,54.54009,53.43273,55.64745,52.615,49.0668,56.1632,52.615,49.73976,55.49024,52.615,51.01176,54.21824,52.47633,49.11948,55.83319,52.47633,49.74573,55.20694,52.47633,50.94505,54.00761
2001,3,27204,177.6333,,0,.3333333,2001q3,0,15314.69,9.636568,7.943726,52.3652,46.92968,57.80072,52.3652,48.6764,56.054,52.3652,50.76754,53.96287,53.66929,45.08178,62.2568,53.66929,47.31897,60.0196,53.66929,50.56535,56.77322,53.22917,50.70317,55.75516,53.22917,51.28963,55.16871,53.22917,52.22914,54.2292,53.30868,51.10227,55.51509,53.30868,51.5791,55.03825,53.30868,52.38999,54.22736,52.95364,50.91445,54.99282,52.95364,51.33424,54.57303,52.95364,52.0771,53.83017,53.0587,51.21345,54.90396,53.0587,51.58025,54.53716,53.0587,52.24799,53.86942,53.75758,51.45477,56.06039,53.75758,51.90061,55.61455,53.75758,52.72959,54.78557,52.02016,48.85917,55.18114,52.02016,49.45869,54.58163,52.02016,50.59188,53.44844,51.88112,48.89984,54.86241,51.88112,49.45602,54.30622,51.88112,50.52116,53.24108
2001,4,26832,177.5,,0,.3333333,2001q4,0,15116.62,9.62355,-5.207062,52.87434,48.88573,56.86295,52.87434,50.16748,55.5812,52.87434,51.70196,54.04671,53.32686,47.57337,59.08034,53.32686,49.07225,57.58146,53.32686,51.24727,55.40644,53.0298,51.31885,54.74075,53.0298,51.71608,54.34352,53.0298,52.35244,53.70716,53.0173,51.51157,54.52303,53.0173,51.83698,54.19762,53.0173,52.39036,53.64425,52.75229,51.37996,54.12463,52.75229,51.66247,53.84212,52.75229,52.1624,53.34219,52.74566,51.48053,54.01078,52.74566,51.73201,53.7593,52.74566,52.18982,53.30149,53.29082,51.74062,54.84103,53.29082,52.04075,54.5409,53.29082,52.5988,53.98285,52.14825,49.98178,54.31472,52.14825,50.39268,53.90383,52.14825,51.16934,53.12716,52.01359,49.99606,54.03113,52.01359,50.37244,53.65474,52.01359,51.09327,52.93392
