"last.name","first.name","state","district","party","gender","nameid","icpsr.id","missingVotes","idealPoint","lo","up","label"
"Peters","Gary","MI","9","D","M","P000595",NA,57,-0.817600665410451,-0.930088592359679,-0.724375725376362,"Peters (D MI-9)"
"Peterson","Collin","MN","7","D","M","P000258","15830",40,-0.109883706235384,-0.182522780554574,-0.0436591308358391,"Peterson (D MN-7)"
"Petri","Tom","WI","6","R","M","P000265","14675",10,0.74808922517342,0.653572310762701,0.834454020744215,"Petri (R WI-6)"
"Pingree","Chellie","ME","1","D","F","P000597",NA,57,-1.31391322580365,-1.4676493033064,-1.16607923223189,"Pingree (D ME-1)"
"Pitts","Joe","PA","16","R","M","P000373","29752",38,0.932772127651677,0.835612978829921,1.03408436563984,"Pitts (R PA-16)"
"Platts","Todd","PA","19","R","M","P000585","20135",62,0.406393013695583,0.331005558579356,0.483795810222858,"Platts (R PA-19)"
"Poe","Ted","TX","2","R","M","P000592","20528",46,1.01417776260785,0.900005143934861,1.10702988770668,"Poe (R TX-2)"
"Polis","Jared","CO","2","D","M","P000598",NA,138,-0.751624816739944,-0.853340501091766,-0.653964254237031,"Polis (D CO-2)"
"Pompeo","Mike","KS","4","R","M","P000602",NA,11,1.46901893742501,1.30468036608118,1.62549198598632,"Pompeo (R KS-4)"
"Posey","Bill","FL","15","R","M","P000599",NA,14,0.918363527996804,0.81837721733639,1.02227347768188,"Posey (R FL-15)"
"Price","David","NC","4","D","M","P000523","15437",14,-1.25188234708588,-1.40595122463924,-1.12058852918448,"Price (D NC-4)"
"Price","Tom","GA","6","R","M","P000591","20505",13,1.23688578200471,1.11295663599356,1.36393019208227,"Price (R GA-6)"
"Quayle","Ben","AZ","3","R","M","Q000024",NA,71,1.34976107228456,1.21381873653336,1.50488519335454,"Quayle (R AZ-3)"
"Quigley","Mike","IL","5","D","M","Q000023",NA,25,-0.977814172213437,-1.0931813590935,-0.862935869626593,"Quigley (D IL-5)"
"Rahall II","Nick","WV","3","D","M","R000011","14448",25,-0.400613203599191,-0.484268474142294,-0.328418149065764,"Rahall II (D WV-3)"
"Rangel","Charles","NY","15","D","M","R000053","13035",287,-1.3914796838336,-1.56563470210931,-1.2229617348378,"Rangel (D NY-15)"
"Reed","Tom","NY","29","R","M","R000585",NA,24,0.628059249458952,0.546178798402691,0.716745311295986,"Reed (R NY-29)"
"Rehberg","Denny","MT","1","R","M","R000571","20125",11,0.608456510784897,0.526604747800854,0.696063606108367,"Rehberg (R MT-1)"
"Reichert","Dave","WA","8","R","M","R000578","20536",97,0.315976627263218,0.239352066361128,0.386474396805198,"Reichert (R WA-8)"
"Renacci","Jim","OH","16","R","M","R000586",NA,21,0.712801038203571,0.623267861115233,0.798401837544133,"Renacci (R OH-16)"
"Reyes","Silvestre","TX","16","D","M","R000170","29764",126,-0.803845007636942,-0.911729670904543,-0.707270045523827,"Reyes (D TX-16)"
"Ribble","Reid","WI","8","R","M","R000587",NA,32,0.987097527957147,0.889397355083707,1.09301240524149,"Ribble (R WI-8)"
"Richardson","Laura","CA","37","D","F","R000581","20572",45,-0.840686807917085,-0.959329477660814,-0.752744350386071,"Richardson (D CA-37)"
"Richmond","Cedric","LA","2","D","M","R000588",NA,69,-0.911440705882034,-1.02185412823385,-0.801104264217312,"Richmond (D LA-2)"
"Rigell","Scott","VA","2","R","M","R000589",NA,13,0.757523002883278,0.671484319555303,0.843020655493247,"Rigell (R VA-2)"
"Rivera","David","FL","25","R","M","R000590",NA,35,0.569966448857585,0.486782354624602,0.651725150155978,"Rivera (R FL-25)"
"Roby","Martha","AL","2","R","F","R000591",NA,17,0.736757909337979,0.63986786287115,0.822097160133705,"Roby (R AL-2)"
"Roe","Phil","TN","1","R","M","R000582",NA,12,0.887212233355203,0.79123130313532,0.987772314890812,"Roe (R TN-1)"
"Rogers","Mike","AL","3","R","M","R000575","20301",17,0.637661904047117,0.548658989886395,0.724282843161734,"Rogers (R AL-3)"
"Rogers","Harold","KY","5","R","M","R000395","14854",20,0.633970130659908,0.543783302860887,0.71816891048749,"Rogers (R KY-5)"
"Rogers","Mike","MI","8","R","M","R000572","20120",23,0.837268941748188,0.736501351081714,0.922042860648674,"Rogers (R MI-8)"
"Rohrabacher","Dana","CA","46","R","M","R000409","15624",76,0.916031669413324,0.814759412878257,1.00785817683279,"Rohrabacher (R CA-46)"
"Rokita","Todd","IN","4","R","M","R000592",NA,88,1.15587798491119,1.03610555976706,1.28172135775873,"Rokita (R IN-4)"
"Rooney","Tom","FL","16","R","M","R000583",NA,21,0.9852361715378,0.870090776642658,1.08163541824567,"Rooney (R FL-16)"
"Ros-Lehtinen","Ileana","FL","18","R","F","R000435","15637",33,0.461564259565423,0.382590145731835,0.539666709658691,"Ros-Lehtinen (R FL-18)"
"Roskam","Peter","IL","6","R","M","R000580","20715",33,0.792641217001417,0.693001733949144,0.87664966671905,"Roskam (R IL-6)"
"Ross","Mike","AR","4","D","M","R000573","20102",65,-0.0783703646999442,-0.156510588073231,-0.0152410788626802,"Ross (D AR-4)"
"Ross","Dennis","FL","12","R","M","R000593",NA,27,1.14659186999486,1.03140155936665,1.25708765683518,"Ross (R FL-12)"
"Rothman","Steven","NJ","9","D","M","R000462","29742",97,-1.07283900999294,-1.20768670701073,-0.960908500421048,"Rothman (D NJ-9)"
"Roybal-Allard","Lucille","CA","34","D","F","R000486","29317",55,-1.46416054292397,-1.63748202293104,-1.29678466394449,"Roybal-Allard (D CA-34)"
"Royce","Ed","CA","40","R","M","R000487","29321",19,1.06976576923374,0.959733305359109,1.18170924779047,"Royce (R CA-40)"
"Runyan","Jon","NJ","3","R","M","R000594",NA,21,0.479092520371985,0.394711118950066,0.55564213670319,"Runyan (R NJ-3)"
"Ruppersberger","C.A. Dutch","MD","2","D","M","R000576","20329",80,-0.776014848232551,-0.883498477244371,-0.685283157851906,"Ruppersberger (D MD-2)"
"Rush","Bobby","IL","1","D","M","R000515","29346",191,-1.30887255565577,-1.46372220889054,-1.15311541460848,"Rush (D IL-1)"
"Ryan","Tim","OH","17","D","M","R000577","20343",35,-0.886572028563152,-0.996808213846606,-0.779925141139056,"Ryan (D OH-17)"
"Ryan","Paul","WI","1","R","M","R000570","29939",55,0.994989337804107,0.880725615082526,1.09274934157572,"Ryan (R WI-1)"
"Sanchez","Linda","CA","39","D","F","S001156","20310",120,-1.45730793445815,-1.63724913394888,-1.29054359469339,"Sanchez (D CA-39)"
"Sanchez","Loretta","CA","47","D","F","S000030","29709",159,-1.05239132321567,-1.18580392055578,-0.935533726817849,"Sanchez (D CA-47)"
"Sarbanes","John","MD","3","D","M","S001168","20724",13,-1.41294973247161,-1.58338254296563,-1.25178502414549,"Sarbanes (D MD-3)"
"Scalise","Steve","LA","1","R","M","S001176",NA,24,1.17326821502505,1.0525783836575,1.28981614896155,"Scalise (R LA-1)"
"Schakowsky","Jan","IL","9","D","F","S001145","29911",30,-1.6838706832067,-1.88357974783569,-1.46284605105995,"Schakowsky (D IL-9)"
"Schiff","Adam","CA","29","D","M","S001150","20104",11,-1.01764097661785,-1.13797911919664,-0.906982782272751,"Schiff (D CA-29)"
"Schilling","Bobby","IL","17","R","M","S001182",NA,40,0.6514405813148,0.558763039860378,0.734123080896827,"Schilling (R IL-17)"
"Schmidt","Jean","OH","2","R","F","S001164","20540",70,0.850714998698162,0.750583052656018,0.935080122901163,"Schmidt (R OH-2)"
"Schock","Aaron","IL","18","R","M","S001179",NA,87,0.586376827006987,0.500648754771337,0.66596153124338,"Schock (R IL-18)"
"Schrader","Kurt","OR","5","D","M","S001180",NA,69,-0.447277048456872,-0.529483354481273,-0.36616881080473,"Schrader (D OR-5)"
"Schwartz","Allyson","PA","13","D","F","S001162","20525",64,-1.0004192844034,-1.1197671576456,-0.886063365157671,"Schwartz (D PA-13)"
"Schweikert","David","AZ","5","R","M","S001183",NA,16,1.1236018256324,1.01428297324492,1.24588442684223,"Schweikert (R AZ-5)"
"Scott","David","GA","13","D","M","S001157","20321",33,-0.869219001715381,-0.981787890514005,-0.768773692422133,"Scott (D GA-13)"
"Scott","Robert","VA","3","D","M","S000185","39307",22,-1.06299290541971,-1.18367721922624,-0.939288535276216,"Scott (D VA-3)"
"Scott","Austin","GA","8","R","M","S001189",NA,24,1.14414485131761,1.02901855310027,1.26030627661378,"Scott (R GA-8)"
"Scott","Tim","SC","1","R","M","S001184",NA,14,1.34765191949957,1.20707016328031,1.49433148652948,"Scott (R SC-1)"
"Sensenbrenner","F.","WI","5","R","M","S000244","14657",15,0.970851738007601,0.871583188663561,1.07118030822295,"Sensenbrenner (R WI-5)"
"Serrano","José","NY","16","D","M","S000248","15643",38,-1.52666167542313,-1.70936121897826,-1.35845545531902,"Serrano (D NY-16)"
"Sessions","Pete","TX","32","R","M","S000250","29759",36,1.25047008568398,1.13221570799822,1.39041878488239,"Sessions (R TX-32)"
"Sewell","Terri","AL","7","D","F","S001185",NA,55,-0.759107645413908,-0.863931955953531,-0.672957959669841,"Sewell (D AL-7)"
"Sherman","Brad","CA","27","D","M","S000344","29707",18,-1.05485561787873,-1.18025536346867,-0.935759140113139,"Sherman (D CA-27)"
"Shimkus","John","IL","19","R","M","S000364","29718",56,0.626036910095634,0.539105401544935,0.711396247040804,"Shimkus (R IL-19)"
"Shuler","Heath","NC","11","D","M","S001171","20737",214,-0.136581219519414,-0.209624909767883,-0.0707502870961175,"Shuler (D NC-11)"
"Shuster","Bill","PA","9","R","M","S001154","14052",36,0.675699854108552,0.585930859962921,0.764733797702624,"Shuster (R PA-9)"
"Simpson","Mike","ID","2","R","M","S001148","29910",35,0.571171918290722,0.477769930807531,0.645122113869524,"Simpson (R ID-2)"
"Sires","Albio","NJ","13","D","M","S001165","20542",73,-1.02900006073106,-1.14970111592522,-0.915173535938274,"Sires (D NJ-13)"
"Slaughter","Louise","NY","28","D","F","S000480","15443",335,-1.42944746590351,-1.61940449532354,-1.25706124340567,"Slaughter (D NY-28)"
"Smith","Adam","WA","9","D","M","S000510","29768",79,-0.778572581095201,-0.890439381617724,-0.690285108354557,"Smith (D WA-9)"
"Smith","Adrian","NE","3","R","M","S001172","20729",16,0.946035787512171,0.84661194842471,1.05026757162632,"Smith (R NE-3)"
"Smith","Christopher","NJ","4","R","M","S000522","14863",31,0.334783584829179,0.256846190750612,0.399491728036579,"Smith (R NJ-4)"
"Smith","Lamar","TX","21","R","M","S000583","15444",28,0.804927484195292,0.716613311772166,0.900353850438449,"Smith (R TX-21)"
"Southerland","Steve","FL","2","R","M","S001186",NA,9,1.10479043343525,0.992851097766626,1.21124862334118,"Southerland (R FL-2)"
"Speier","Jackie","CA","12","D","F","S001175",NA,185,-1.03158878809472,-1.16494195207598,-0.914083328440641,"Speier (D CA-12)"
"Stark","Pete","CA","13","D","M","S000810","14053",111,-1.5676843626029,-1.75726410965002,-1.39005116856459,"Stark (D CA-13)"
"Stearns","Cliff","FL","6","R","M","S000822","15630",19,1.05244027105894,0.940965776404591,1.15513718090861,"Stearns (R FL-6)"
"Stivers","Steve","OH","15","R","M","S001187",NA,188,0.55850439994415,0.470600122282009,0.644883732917247,"Stivers (R OH-15)"
"Stutzman","Marlin","IN","3","R","M","S001188",NA,47,1.38911317363264,1.24485778640069,1.54339418585749,"Stutzman (R IN-3)"
"Sullivan","John","OK","1","R","M","S001155","20131",133,0.90812764277268,0.805840196418329,1.00138407589685,"Sullivan (R OK-1)"
"Sutton","Betty","OH","13","D","F","S001174","20740",59,-1.00904871554958,-1.14690606965858,-0.902695350763116,"Sutton (D OH-13)"
"Terry","Lee","NE","2","R","M","T000459","29921",22,0.699541197760037,0.618482881040064,0.793345989008671,"Terry (R NE-2)"
"Thompson","Mike","CA","1","D","M","T000460","29901",14,-1.0163898123342,-1.13629733581974,-0.899849104586598,"Thompson (D CA-1)"
"Thompson","Bennie","MS","2","D","M","T000193","29368",69,-0.927777636536457,-1.03914818688085,-0.8211173886031,"Thompson (D MS-2)"
"Thompson","Glenn","PA","5","R","M","T000467",NA,11,0.600988212891041,0.516578391371533,0.68820681968552,"Thompson (R PA-5)"
"Thornberry","William","TX","13","R","M","T000238","29572",11,1.03834423695409,0.935846178876645,1.15092597279545,"Thornberry (R TX-13)"
"Tiberi","Pat","OH","12","R","M","T000462","20130",43,0.614590676149453,0.531563248742322,0.704136469140316,"Tiberi (R OH-12)"
"Tierney","John","MA","6","D","M","T000266","29730",54,-1.37107407568173,-1.54339845151493,-1.21369310910233,"Tierney (D MA-6)"
"Tipton","Scott","CO","3","R","M","T000470",NA,10,0.716170821711511,0.623982699401541,0.800463903132918,"Tipton (R CO-3)"
"Tonko","Paul","NY","21","D","M","T000469",NA,14,-1.30018094091359,-1.45442818682723,-1.14997626516111,"Tonko (D NY-21)"
"Towns","Edolphus","NY","10","D","M","T000326","15072",182,-1.40890126371214,-1.5749117455578,-1.23567225715728,"Towns (D NY-10)"
"Tsongas","Niki","MA","5","D","F","T000465","20754",71,-1.11624528550388,-1.2463962273914,-0.984385767714993,"Tsongas (D MA-5)"
"Turner","Bob","NY","9","R","M","T000471",NA,732,0.608506787131772,0.506148042654251,0.711402013480329,"Turner (R NY-9)"
"Turner","Michael","OH","3","R","M","T000463","20342",20,0.523449245009616,0.445786636994298,0.603630556747493,"Turner (R OH-3)"
"Upton","Fred","MI","6","R","M","U000031","15445",5,0.679354442948134,0.588742628766454,0.763638932720502,"Upton (R MI-6)"
"Van Hollen","Chris","MD","8","D","M","V000128","20330",35,-1.18236451916062,-1.32151903224443,-1.04682421955574,"Van Hollen (D MD-8)"
"Velázquez","Nydia","NY","12","D","F","V000081","29378",94,-1.61148118694053,-1.82397692748739,-1.42233518112323,"Velázquez (D NY-12)"
"Visclosky","Peter","IN","1","D","M","V000108","15240",59,-0.79289965200414,-0.899808319436194,-0.697672812423864,"Visclosky (D IN-1)"
"Walberg","Tim","MI","7","R","M","W000798","20725",25,1.0556553593597,0.954026241830044,1.16503387899803,"Walberg (R MI-7)"
"Walden","Greg","OR","2","R","M","W000791","29932",16,0.654065822676931,0.567280850805711,0.740542452864553,"Walden (R OR-2)"
"Walsh","Joe","IL","8","R","M","W000811",NA,58,1.00781040567621,0.905367664162599,1.10869994632359,"Walsh (R IL-8)"
"Walz","Tim","MN","1","D","M","W000799","20726",31,-0.652665456893419,-0.752463177937249,-0.572117158908474,"Walz (D MN-1)"
"Wasserman Schultz","Debbie","FL","20","D","F","W000797","20504",109,-1.13565245995405,-1.2723640843234,-1.00213291864908,"Wasserman Schultz (D FL-20)"
"Waters","Maxine","CA","35","D","F","W000187","15840",133,-1.29192218949828,-1.45500192411125,-1.14844472712674,"Waters (D CA-35)"
"Watt","Melvin","NC","12","D","M","W000207","29383",61,-1.22666858609591,-1.38040866131292,-1.09325340330953,"Watt (D NC-12)"
"Waxman","Henry","CA","30","D","M","W000215","14280",48,-1.32645322247674,-1.48073770634634,-1.17771999713109,"Waxman (D CA-30)"
"Webster","Daniel","FL","8","R","M","W000806",NA,27,0.848917871960183,0.750445394088969,0.938780079134537,"Webster (R FL-8)"
"Weiner","Anthony","NY","9","D","M","W000792","29926",1206,-1.18487903155448,-1.40406911571572,-1.0025790150895,"Weiner (D NY-9)"
"Welch","Peter","VT","1","D","M","W000800","20750",43,-1.05851337832168,-1.19148736287032,-0.944261442144578,"Welch (D VT-1)"
"West","Allen","FL","22","R","M","W000807",NA,10,0.819150805384058,0.724591820454904,0.910888861285699,"West (R FL-22)"
"Westmoreland","Lynn","GA","3","R","M","W000796","20506",27,1.25273435917736,1.12513798389671,1.38207750875468,"Westmoreland (R GA-3)"
"Whitfield","Edward","KY","1","R","M","W000413","29525",56,0.629595770059684,0.545700597328029,0.716548933689795,"Whitfield (R KY-1)"
"Wilson","Frederica","FL","17","D","F","W000808",NA,141,-1.31601045785571,-1.47838502819495,-1.16179314245286,"Wilson (D FL-17)"
"Wilson","Joe","SC","2","R","M","W000795","20138",32,1.25256272066101,1.12534388262106,1.39177842401501,"Wilson (R SC-2)"
"Wittman","Robert","VA","1","R","M","W000804","99997",31,0.678438063221789,0.588272042679654,0.764957431042894,"Wittman (R VA-1)"
"Wolf","Frank","VA","10","R","M","W000672","14869",14,0.471522681431217,0.393969194131942,0.549453600989234,"Wolf (R VA-10)"
"Womack","Steve","AR","3","R","M","W000809",NA,5,0.673306813127063,0.589554306388145,0.764534883309261,"Womack (R AR-3)"
"Woodall","Rob","GA","7","R","M","W000810",NA,20,1.09631746455276,0.98051946771757,1.20210208466708,"Woodall (R GA-7)"
"Woolsey","Lynn","CA","6","D","F","W000738","29309",67,-1.6114045454609,-1.79566911879783,-1.4183497418822,"Woolsey (D CA-6)"
"Wu","David","OR","1","D","M","W000793","29931",932,-1.0113256027919,-1.16758359327942,-0.883120759227065,"Wu (D OR-1)"
"Yarmuth","John","KY","3","D","M","Y000062","20723",69,-1.25062657923827,-1.39608538487882,-1.10767300861793,"Yarmuth (D KY-3)"
"Yoder","Kevin","KS","3","R","M","Y000063",NA,10,1.094273980545,0.99207612842874,1.20384167673441,"Yoder (R KS-3)"
"Young","Don","AK","1","R","M","Y000033","14066",183,0.582131351725413,0.495388128881205,0.668376936805864,"Young (R AK-1)"
"Young","C. W. Bill","FL","10","R","M","Y000031","13047",159,0.560840504094943,0.478593075999567,0.641066105161745,"Young (R FL-10)"
"Young","Todd","IN","9","R","M","Y000064",NA,15,1.04846623311871,0.944449269657412,1.1548439201758,"Young (R IN-9)"
