timestamp,country,duke,lustik,psu,sae,idi,gtds
2001m2,China,1.48E-04,,0.0018,0.037635,1.61E-05,0
2001m2,Comoros,6.88E-04,,0.0282,9.40E-05,6.87E-08,0
2001m2,Fiji,3.13E-05,,0.0799,0.009435,5.48E-08,0
2001m2,India,0.990918474,,0.9892,0.999999,0.999999821,1
2001m2,Indonesia,0.714145343,,0.9935,0.673848,0.999968886,1
2001m2,Japan,5.37E-08,,5.00E-04,0,1.18E-07,0
2001m2,Laos,1.54E-04,,0.0712,0.00278,1.02E-07,0
2001m2,Madagascar,0.001124678,,0.0302,2.62E-04,6.44E-08,0
2001m2,Malaysia,2.41E-05,,0.6111,0.410003,9.71E-04,0
2001m2,Mauritius,1.00E-05,,0.0279,0.027889,5.47E-08,0
2001m2,Mongolia,4.22E-04,,0.062,4.10E-04,7.42E-08,0
2001m2,Nepal,0.120515033,,0.0172,0.034973,0.00350637,0
2001m2,New Zealand,1.20E-06,,0.0145,0,6.08E-08,0
2001m2,North Korea,2.18E-04,,0.0029,0,1.27E-07,0
2001m2,Papua New Guinea,0.006336111,,0.0301,5.98E-04,6.44E-08,0
2001m2,Philippines,0.927266002,,0.9915,1,0.999998033,1
2001m2,Russia,0.876630834,,1,1,0.999998212,1
2001m2,Singapore,5.66E-07,,0.0159,0,1.20E-07,0
2001m2,Solomon Islands,7.27E-05,,0.0571,0.001239,6.87E-08,0
2001m2,South Korea,5.54E-06,,0.0161,0,1.59E-07,0
2001m2,Sri Lanka,0.99993563,,1,1,0.99999994,1
2001m2,Taiwan,5.17E-07,,0,0,1.18E-07,0
2001m2,Thailand,0.979997392,,0.3353,0.051373,0.987258077,0
2001m2,Vietnam,5.68E-04,,0.0108,0.004215,4.23E-05,0
2001m3,Australia,6.28E-07,,0.0149,0,3.56E-07,0
2001m3,Bangladesh,8.34E-04,,0.1186,0.005467,1.38E-06,0
2001m3,Bhutan,3.59E-04,,0.0358,7.90E-05,9.96E-07,0
2001m3,Burma,0.829952729,,0.6201,0.999509,0.999999285,1
2001m3,Cambodia,0.001738853,,0,3.30E-05,3.56E-07,0
2001m3,China,6.30E-05,,0.016,0.027003,1.41E-07,0
2001m3,Comoros,6.80E-04,,0.0313,9.40E-05,6.87E-08,0
2001m3,Fiji,4.05E-05,,0,0.011744,5.48E-08,0
2001m3,India,0.961770368,,0.9734,1,0.999999762,1
2001m3,Indonesia,0.689458652,,0.998,0.977854,0.999998212,1
2001m3,Japan,1.67E-07,,0.0232,0,1.18E-07,0
2001m3,Laos,1.67E-04,,0.081,0.002774,1.02E-07,0
2001m3,Madagascar,0.001079209,,0.0323,2.62E-04,6.44E-08,0
2001m3,Malaysia,3.60E-05,,0.6494,0.485059,0.00677169,0
2001m3,Mauritius,1.21E-05,,0.0314,0.027889,5.47E-08,0
2001m3,Mongolia,4.93E-04,,0.0698,3.88E-04,7.42E-08,0
2001m3,Nepal,0.140170388,,0.0465,0.036104,0.003508202,0
2001m3,New Zealand,1.60E-06,,0.0159,0,6.08E-08,0
2001m3,North Korea,1.54E-04,,0.0052,0,1.33E-07,0
2001m3,Papua New Guinea,0.006606369,,0.0307,6.21E-04,6.44E-08,0
2001m3,Philippines,0.933452696,,0.6585,1,0.999998033,1
2001m3,Russia,0.752064025,,1,0.998163,0.999998212,1
2001m3,Singapore,2.53E-07,,0.0154,0,1.20E-07,0
2001m3,Solomon Islands,7.23E-05,,0.0738,5.81E-04,6.87E-08,0
2001m3,South Korea,1.25E-06,,0.005,0,1.35E-07,0
2001m3,Sri Lanka,0.999877413,,1,1,0.99999994,1
2001m3,Taiwan,3.99E-07,,0,0,1.18E-07,0
2001m3,Thailand,0.92226585,,0.1939,0.011994,0.404173642,0
2001m3,Vietnam,0.001222328,,0.0155,0.004267,4.23E-05,0
2001m4,Australia,2.03E-07,,0.0184,0,3.58E-07,0
2001m4,Bangladesh,0.004635183,,0.1371,0.005415,1.38E-06,0
2001m4,Bhutan,2.43E-04,,0.0334,7.80E-05,9.96E-07,0
2001m4,Burma,0.739626752,,0.5921,0.993227,0.999999285,1
2001m4,Cambodia,8.12E-04,,1.00E-04,3.50E-05,3.56E-07,0
2001m4,China,1.04E-05,,0.0194,0.0429,1.61E-05,0
2001m4,Comoros,6.11E-04,,0.0256,9.50E-05,6.87E-08,0
2001m4,Fiji,2.70E-05,,0.0036,0.01264,5.48E-08,0
2001m4,India,0.901366545,,0.9999,0.999997,0.999999821,1
2001m4,Indonesia,0.601737427,,0.9973,0.988029,0.999998212,1
2001m4,Japan,1.51E-08,,5.00E-04,0,1.18E-07,0
2001m4,Laos,8.68E-05,,0.0567,0.002804,1.02E-07,0
2001m4,Madagascar,8.49E-04,,0.0323,2.62E-04,6.44E-08,0
2001m4,Malaysia,8.11E-06,,0.1983,0.010228,6.39E-07,0
2001m4,Mauritius,5.79E-06,,0.0294,0.028158,5.47E-08,0
2001m4,Mongolia,4.03E-04,,0.0239,4.10E-04,7.42E-08,0
2001m4,Nepal,0.10284772,,0.0253,0.034949,0.00350637,0
2001m4,New Zealand,7.33E-07,,0.0268,0,6.08E-08,0
2001m4,North Korea,2.22E-04,,1.00E-04,0,1.27E-07,0
2001m4,Papua New Guinea,0.006625505,,0.0328,7.61E-04,6.44E-08,0
2001m4,Philippines,0.913301194,,0.9951,0.999997,0.999998093,1
2001m4,Russia,0.71836741,,1,1,0.999998212,1
2001m4,Singapore,3.25E-07,,0.0232,0,1.20E-07,0
2001m4,Solomon Islands,2.04E-04,,0.016,5.46E-04,6.87E-08,0
2001m4,South Korea,5.60E-07,,0.0066,0,1.37E-07,0
2001m4,Sri Lanka,0.999839989,,1,1,0.99999994,1
2001m4,Taiwan,1.49E-06,,0,0,1.18E-07,0
2001m4,Thailand,0.398344012,,0.0717,0.021535,3.31E-04,0
2001m4,Vietnam,1.48E-04,,0.034,0.004499,4.23E-05,0
2001m5,Australia,1.80E-07,,0.0368,0,3.58E-07,0
2001m5,Bangladesh,0.001245741,,0.4907,0.005931,4.90E-06,0
2001m5,Bhutan,2.21E-04,,0.0472,7.80E-05,9.96E-07,0
2001m5,Burma,0.735521088,,0.195,0.974299,0.999991,1
2001m5,Cambodia,0.00113801,,1.00E-04,3.40E-05,3.56E-07,0
2001m5,China,1.48E-05,,0.0098,0.053538,1.61E-05,0
2001m5,Comoros,6.03E-04,,0.0243,9.50E-05,6.87E-08,0
2001m5,Fiji,2.69E-05,,0.0053,0.013475,5.48E-08,0
2001m5,India,0.960108056,,0.9945,0.999786,0.999999821,1
2001m5,Indonesia,0.584677938,,0.9964,0.748012,0.999968886,1
2001m5,Japan,2.66E-08,,0.0023,0,1.18E-07,0
2001m5,Laos,1.10E-04,,0.0541,0.002643,6.96E-08,0
2001m5,Madagascar,8.33E-04,,0.0334,2.62E-04,6.44E-08,0
2001m5,Malaysia,1.61E-05,,0.1927,6.11E-04,6.40E-07,0
2001m5,Mauritius,5.80E-06,,0.0298,0.028431,5.47E-08,0
2001m5,Mongolia,3.63E-04,,0.0313,4.07E-04,7.42E-08,0
2001m5,Nepal,0.089254671,,0.0481,0.038459,0.003508202,0
2001m5,New Zealand,6.82E-07,,0.0268,0,6.08E-08,0
2001m5,North Korea,8.69E-05,,9.00E-04,0,1.33E-07,0
2001m5,Papua New Guinea,0.006588561,,0.0265,9.33E-04,6.44E-08,0
2001m5,Philippines,0.901472887,,0.9929,0.999292,0.999998093,1
2001m5,Russia,0.807372101,,1,0.99361,0.999998212,1
2001m5,Singapore,3.92E-07,,0.0067,0,1.20E-07,0
2001m5,Solomon Islands,2.07E-04,,0.068,0.001236,6.87E-08,0
2001m5,South Korea,5.09E-07,,0.0266,0,1.50E-07,0
2001m5,Sri Lanka,0.999835588,,1,1,0.99999994,1
2001m5,Taiwan,1.49E-06,,0,0,1.18E-07,0
2001m5,Thailand,0.688771619,,0.1798,0.021055,0.410724074,0
2001m5,Vietnam,2.03E-04,,0.0114,0.003907,4.23E-05,0
2001m6,Australia,6.17E-07,,0.0115,0,3.58E-07,0
2001m6,Bangladesh,5.61E-04,,0.1588,0.004848,1.38E-06,0
2001m6,Bhutan,2.16E-04,,0.0299,7.30E-05,9.96E-07,0
2001m6,Burma,0.712405919,,0.2775,0.924611,0.999991,1
2001m6,Cambodia,9.94E-04,,0.0038,3.40E-05,3.56E-07,0
2001m6,China,5.48E-06,,0.0114,0.046112,1.61E-05,0
2001m6,Comoros,5.95E-04,,0.0263,9.50E-05,6.87E-08,0
2001m6,Fiji,2.62E-05,,0.0031,0.01191,5.48E-08,0
2001m6,India,0.936833627,,0.9999,1,0.999999821,1
2001m6,Indonesia,0.656935889,,0.9992,0.994444,0.999998212,1
2001m6,Japan,1.28E-08,,0.0078,0,1.18E-07,0
2001m6,Laos,8.54E-05,,0.0447,0.002796,1.02E-07,0
2001m6,Madagascar,8.17E-04,,0.0345,2.62E-04,6.44E-08,0
2001m6,Malaysia,9.16E-06,,0.37,6.73E-04,2.31E-06,0
2001m6,Mauritius,5.81E-06,,0.0275,0.028431,5.47E-08,0
2001m6,Mongolia,3.17E-04,,0.0317,4.09E-04,7.42E-08,0
2001m6,Nepal,0.098043836,,0.04,0.033566,3.08E-05,0
2001m6,New Zealand,1.09E-06,,0.0225,0,6.08E-08,0
2001m6,North Korea,9.63E-05,,4.00E-04,0,1.20E-07,0
2001m6,Papua New Guinea,0.006398493,,0.0364,8.87E-04,6.44E-08,0
2001m6,Philippines,0.922209973,,0.9814,0.999992,0.999998033,1
2001m6,Russia,0.844644457,,1,0.991413,0.999998212,1
2001m6,Singapore,3.65E-07,,0.0164,0,1.25E-07,0
2001m6,Solomon Islands,2.06E-04,,0.0294,6.07E-04,6.87E-08,0
2001m6,South Korea,4.98E-07,,0.013,0,1.59E-07,0
2001m6,Sri Lanka,0.999854847,,0.9999,1,0.99999994,1
2001m6,Taiwan,1.60E-06,,0,0,1.18E-07,0
2001m6,Thailand,0.792331248,,0.1805,0.016189,0.410724074,0
2001m6,Vietnam,1.58E-04,,0.0087,0.004227,4.23E-05,0
2001m7,Australia,2.57E-07,,0.008,0,3.56E-07,0
2001m7,Bangladesh,0.001636749,,0.2303,0.008476,1.38E-06,0
2001m7,Bhutan,1.92E-04,,0.0314,7.80E-05,9.96E-07,0
2001m7,Burma,0.767330939,,0.7047,0.999211,0.999999285,1
2001m7,Cambodia,9.77E-04,,0.0028,3.60E-05,3.56E-07,0
2001m7,China,1.08E-04,,0.2172,0.047314,1.88E-04,0
2001m7,Comoros,5.87E-04,,0.0339,9.50E-05,6.87E-08,0
2001m7,Fiji,2.61E-05,,0.0071,0.010771,5.48E-08,0
2001m7,India,0.902262262,,0.9994,0.995173,0.999999821,1
2001m7,Indonesia,0.635368757,,0.9967,0.772989,0.999968886,1
2001m7,Japan,2.79E-08,,3.00E-04,0,1.18E-07,0
2001m7,Laos,9.65E-05,,0.0632,0.002735,1.02E-07,0
2001m7,Madagascar,8.02E-04,,0.0303,2.62E-04,6.44E-08,0
2001m7,Malaysia,1.25E-05,,0.205,6.47E-04,6.45E-07,0
2001m7,Mauritius,5.82E-06,,0.0278,0.028431,5.47E-08,0
2001m7,Mongolia,3.79E-04,,0.04,4.00E-04,7.42E-08,0
2001m7,Nepal,0.100945207,,0.0576,0.037497,0.003508202,0
2001m7,New Zealand,8.63E-07,,0.0579,0,6.08E-08,0
2001m7,North Korea,2.75E-04,,5.00E-04,0,1.20E-07,0
2001m7,Papua New Guinea,0.006362807,,0.037,0.001048,6.44E-08,0
2001m7,Philippines,0.933221793,,0.9915,0.989967,0.999998033,1
2001m7,Russia,0.7183999,,1,0.999889,0.999998212,1
2001m7,Singapore,5.72E-07,,0.0134,0,1.25E-07,0
2001m7,Solomon Islands,2.00E-04,,0.0076,6.08E-04,6.87E-08,0
2001m7,South Korea,6.78E-07,,0.0077,0,1.37E-07,0
2001m7,Sri Lanka,0.99987482,,0.9996,1,0.99999994,1
2001m7,Taiwan,1.84E-06,,0,0,1.18E-07,0
2001m7,Thailand,0.37089883,,0.1513,0.022052,0.00385372,0
2001m7,Vietnam,2.38E-04,,0.0096,0.004464,4.23E-05,0
2001m8,Australia,4.12E-07,,0.0124,0,3.56E-07,0
2001m8,Bangladesh,3.01E-04,,0.4013,0.008759,4.90E-06,0
2001m8,Bhutan,2.49E-04,,0.0323,7.90E-05,9.96E-07,0
2001m8,Burma,0.776105306,,0.2537,0.998705,0.999991,1
2001m8,Cambodia,9.83E-04,,1.00E-04,3.30E-05,3.56E-07,0
2001m8,China,1.22E-05,,0.1372,0.030824,1.68E-06,0
2001m8,Comoros,5.79E-04,,0.0316,9.20E-05,6.87E-08,0
2001m8,Fiji,2.54E-05,,0.133,0.011804,6.40E-07,0
2001m8,India,0.913985002,,0.9991,0.985649,0.999999821,1
2001m8,Indonesia,0.810638453,,0.9956,0.524051,0.999968886,1
2001m8,Japan,2.72E-08,,0,0,1.18E-07,0
2001m8,Laos,1.71E-04,,0.038,0.002729,6.96E-08,0
2001m8,Madagascar,7.86E-04,,0.0301,2.62E-04,6.44E-08,0
2001m8,Malaysia,2.48E-05,,0.1737,5.74E-04,6.40E-07,0
2001m8,Mauritius,5.97E-06,,0.0284,0.028431,5.47E-08,0
2001m8,Mongolia,3.57E-04,,0.034,4.07E-04,7.42E-08,0
2001m8,Nepal,0.12293652,,0.0334,0.038146,0.003508202,0
2001m8,New Zealand,6.97E-07,,0.0336,0,6.08E-08,0
2001m8,North Korea,0.001634569,,0.0023,0,1.20E-07,0
2001m8,Papua New Guinea,0.006326139,,0.0355,0.00107,6.44E-08,0
2001m8,Philippines,0.948825082,,0.9993,0.979425,0.999998033,1
2001m8,Russia,0.698887084,,0.999,0.994782,0.999998212,1
2001m8,Singapore,8.76E-07,,0.0096,0,1.20E-07,0
2001m8,Solomon Islands,1.99E-04,,0.0198,6.02E-04,6.87E-08,0
2001m8,South Korea,6.78E-07,,0.0052,0,1.35E-07,0
2001m8,Sri Lanka,0.999834808,,0.9941,0.999957,0.99999994,1
2001m8,Taiwan,1.42E-06,,0,0,1.18E-07,0
2001m8,Thailand,0.533580952,,0.0012,0.005991,0.056317691,0
2001m8,Vietnam,1.43E-04,,0.0232,0.003652,4.23E-05,0
2001m9,Australia,4.32E-07,,0.0089,0,3.56E-07,0
2001m9,Bangladesh,3.25E-04,,0.6574,0.013811,1.81E-05,0
2001m9,Bhutan,2.01E-04,,0.0396,7.90E-05,9.96E-07,0
2001m9,Burma,0.723494319,,0.2169,1,0.999991,1
2001m9,Cambodia,7.63E-04,,0,3.20E-05,3.56E-07,0
2001m9,China,2.32E-05,,0.1584,0.029508,1.65E-06,0
2001m9,Comoros,5.70E-04,,0.0425,9.50E-05,6.87E-08,0
2001m9,Fiji,2.80E-05,,0.2111,0.013256,6.40E-07,0
2001m9,India,0.886418501,,0.995,1,0.999999821,1
2001m9,Indonesia,0.618897508,,0.9945,0.69927,0.999968886,1
2001m9,Japan,3.53E-08,,0,0,1.18E-07,0
2001m9,Laos,7.32E-05,,0.0453,0.00281,6.96E-08,0
2001m9,Madagascar,7.71E-04,,0.029,2.61E-04,6.44E-08,0
2001m9,Malaysia,1.52E-05,,0.0515,5.58E-04,5.48E-08,0
2001m9,Mauritius,5.85E-06,,0.0283,0.028706,5.47E-08,0
2001m9,Mongolia,3.70E-04,,0.0471,4.01E-04,7.42E-08,0
2001m9,Nepal,0.114004755,,0.0628,0.036279,0.003508202,0
2001m9,New Zealand,7.30E-07,,0.0344,0,6.08E-08,0
2001m9,North Korea,1.01E-04,,6.00E-04,0,1.18E-07,0
2001m9,Papua New Guinea,0.006289681,,0.0504,0.001194,6.44E-08,0
2001m9,Philippines,0.898971557,,0.9994,0.999806,0.999998093,1
2001m9,Russia,0.713613766,,1,0.995741,0.999998212,1
2001m9,Singapore,4.62E-07,,0.0057,0,1.20E-07,0
2001m9,Solomon Islands,1.98E-04,,0.0158,8.20E-04,6.87E-08,0
2001m9,South Korea,4.33E-07,,0.0027,0,1.37E-07,0
2001m9,Sri Lanka,0.999823791,,0.9681,1,0.99999994,1
2001m9,Taiwan,1.35E-06,,0,0,1.18E-07,0
2001m9,Thailand,0.393590408,,0.1383,0.010028,0.00385372,0
2001m9,Vietnam,1.11E-04,,0.0757,0.003686,4.23E-05,0
2001m10,Australia,3.25E-07,,0.0144,0,3.56E-07,0
2001m10,Bangladesh,7.96E-04,,0.8065,0.025033,1.81E-05,0
2001m10,Bhutan,2.06E-04,,0.026,7.90E-05,9.96E-07,0
2001m10,Burma,0.709582019,,0.6102,0.999996,0.999999285,1
2001m10,Cambodia,8.25E-04,,0,3.40E-05,3.56E-07,0
2001m10,China,2.73E-05,,0.0811,0.008539,1.44E-07,0
2001m10,Comoros,5.63E-04,,0.0342,9.50E-05,6.87E-08,0
2001m10,Fiji,2.56E-05,,0.0817,0.014831,5.48E-08,0
2001m10,India,0.909998705,,0.9986,0.999999,0.999999821,1
2001m10,Indonesia,0.630043894,,0.9542,0.600947,0.999968886,1
2001m10,Japan,6.09E-08,,0,0,1.18E-07,0
2001m10,Laos,7.89E-05,,0.0417,0.002735,1.02E-07,0
2001m10,Madagascar,7.57E-04,,0.0298,2.62E-04,6.44E-08,0
2001m10,Malaysia,1.12E-05,,0.051,0.001272,5.48E-08,0
2001m10,Mauritius,5.86E-06,,0.0256,0.028706,5.47E-08,0
2001m10,Mongolia,4.22E-04,,0.0532,4.13E-04,7.42E-08,0
2001m10,Nepal,0.092944023,,0.0567,0.0372,0.00350637,0
2001m10,New Zealand,7.47E-07,,0.0189,0,6.08E-08,0
2001m10,North Korea,8.28E-05,,0.0014,0,1.18E-07,0
2001m10,Papua New Guinea,0.006254598,,0.0532,0.001014,6.44E-08,0
2001m10,Philippines,0.898878448,,0.9999,1,0.999998093,1
2001m10,Russia,0.796141757,,0.9999,0.998937,0.999998212,1
2001m10,Singapore,4.84E-07,,0.0051,0,1.20E-07,0
2001m10,Solomon Islands,1.96E-04,,0.0231,8.49E-04,6.87E-08,0
2001m10,South Korea,7.44E-07,,0.0021,0,1.37E-07,0
2001m10,Sri Lanka,0.999828967,,0.9286,1,0.99999994,1
2001m10,Taiwan,1.45E-06,,0,0,1.18E-07,0
2001m10,Thailand,0.307919862,,0.7429,0.543976,0.976321876,0
2001m10,Vietnam,1.56E-04,,0.0865,0.003955,4.23E-05,0
2001m11,Australia,2.12E-07,,0.0086,0,3.56E-07,0
2001m11,Bangladesh,4.82E-04,,0.7648,0.011515,1.81E-05,0
2001m11,Bhutan,2.01E-04,,0.027,7.90E-05,9.96E-07,0
2001m11,Burma,0.719738773,,0.5806,1,0.999999285,1
2001m11,Cambodia,7.20E-04,,5.00E-04,3.30E-05,3.56E-07,0
2001m11,China,1.23E-06,,0.2552,0.032059,1.65E-06,0
2001m11,Comoros,5.55E-04,,0.0341,9.50E-05,6.87E-08,0
2001m11,Fiji,2.69E-05,,0.063,0.01388,5.48E-08,0
2001m11,India,0.901838466,,0.9975,0.999997,0.999999821,1
2001m11,Indonesia,0.635558971,,0.9672,0.69362,0.999968886,1
2001m11,Japan,6.91E-09,,0,0,1.18E-07,0
2001m11,Laos,7.20E-05,,0.0386,0.002683,1.02E-07,0
2001m11,Madagascar,7.42E-04,,0.0296,2.62E-04,6.44E-08,0
2001m11,Malaysia,1.35E-05,,0.1149,0.105738,7.36E-05,0
2001m11,Mauritius,5.87E-06,,0.0264,0.028706,5.47E-08,0
2001m11,Mongolia,3.37E-04,,0.0579,4.03E-04,7.42E-08,0
2001m11,Nepal,0.106472173,,0.0755,0.037447,0.00350637,0
2001m11,New Zealand,6.96E-07,,0.0274,0,6.08E-08,0
2001m11,North Korea,7.08E-05,,0.0046,0,1.27E-07,0
2001m11,Papua New Guinea,0.006366407,,0.0261,9.62E-04,6.44E-08,0
2001m11,Philippines,0.925174801,,1,1,0.999998033,1
2001m11,Russia,0.723202442,,0.9995,0.998133,0.999998212,1
2001m11,Singapore,3.02E-07,,0.0073,0,1.20E-07,0
2001m11,Solomon Islands,1.95E-04,,0.0291,6.37E-04,6.87E-08,0
2001m11,South Korea,4.42E-07,,0.0072,0,1.37E-07,0
2001m11,Sri Lanka,0.999821824,,0.6421,1,0.99999994,1
2001m11,Taiwan,1.20E-06,,0,0,1.18E-07,0
2001m11,Thailand,0.366101685,,0.3694,0.01292,0.013590377,0
2001m11,Vietnam,1.65E-04,,0.0443,0.00397,4.23E-05,0
2001m12,Australia,2.07E-07,,0.0345,0,3.56E-07,0
2001m12,Bangladesh,8.04E-04,,0.7983,0.012975,1.81E-05,0
2001m12,Bhutan,2.11E-04,,0.0299,7.80E-05,9.96E-07,0
2001m12,Burma,0.738886851,,0.9511,0.914295,0.999999285,1
2001m12,Cambodia,6.91E-04,,0.1976,3.20E-05,4.16E-06,0
2001m12,China,1.63E-05,,0.1006,0.03118,1.44E-07,0
2001m12,Comoros,5.47E-04,,0.0341,9.50E-05,6.87E-08,0
2001m12,Fiji,2.70E-05,,0.0015,0.014291,5.48E-08,0
2001m12,India,0.893029055,,0.9898,0.999999,0.999999821,1
2001m12,Indonesia,0.640963459,,0.9251,0.974068,0.999998212,1
2001m12,Japan,2.05E-08,,0,0,1.18E-07,0
2001m12,Laos,6.89E-05,,0.0346,0.002421,1.02E-07,0
2001m12,Madagascar,7.28E-04,,0.0282,2.58E-04,6.44E-08,0
2001m12,Malaysia,3.66E-05,,0.0467,0.124429,6.25E-06,0
2001m12,Mauritius,5.88E-06,,0.0295,0.028983,5.47E-08,0
2001m12,Mongolia,3.75E-04,,0.062,4.03E-04,7.43E-08,0
2001m12,Nepal,0.121674038,,0.1243,0.032855,3.60E-04,0
2001m12,New Zealand,7.12E-07,,0.0337,0,6.08E-08,0
2001m12,North Korea,7.15E-05,,0.0106,0,1.27E-07,0
2001m12,Papua New Guinea,0.006330899,,0.034,0.001143,6.44E-08,0
2001m12,Philippines,0.91279678,,1,1,0.999998093,1
2001m12,Russia,0.703884871,,0.9998,0.999974,0.999998212,1
2001m12,Singapore,3.56E-07,,0.0072,0,1.20E-07,0
2001m12,Solomon Islands,1.95E-04,,0.0255,6.48E-04,6.87E-08,0
2001m12,South Korea,4.42E-07,,0.0072,0,1.35E-07,0
2001m12,Sri Lanka,0.999914566,,0.7178,1,0.99999994,1
2001m12,Taiwan,1.35E-06,,0,0,1.18E-07,0
2001m12,Thailand,0.298248394,,0.4452,0.037079,0.611382365,0
2001m12,Vietnam,1.06E-04,,0.1618,0.003857,4.94E-04,0
2002m1,Australia,1.53E-07,,0.0373,0,3.56E-07,0
2002m1,Bangladesh,6.31E-04,,0.3037,0.041165,1.57E-04,0
2002m1,Bhutan,2.80E-04,,0.0283,9.10E-05,9.96E-07,0
2002m1,Burma,0.743903113,,0.9432,0.974926,0.999999285,1
2002m1,Cambodia,9.24E-04,,0.0027,7.45E-04,1.34E-06,0
2002m1,China,7.04E-05,,0.1641,0.039874,1.92E-04,0
2002m1,Comoros,5.64E-04,,0.0329,1.02E-04,6.87E-08,0
2002m1,Fiji,2.64E-05,,0.0039,1.19E-04,5.47E-08,0
2002m1,India,0.88834132,,0.9416,0.999991,0.999999821,1
2002m1,Indonesia,0.678051649,,0.9388,0.93869,0.999998212,1
2002m1,Japan,1.90E-07,,0,0,1.18E-07,0
2002m1,Laos,7.08E-05,,0.0406,1.31E-04,6.60E-08,0
2002m1,Madagascar,7.41E-04,,0.0268,2.82E-04,1.34E-06,0
2002m1,Malaysia,2.83E-05,,0.03,0.001181,5.47E-08,0
2002m1,Mauritius,6.18E-06,,0.0308,0.02903,9.96E-07,0
2002m1,Mongolia,3.80E-04,,0.0597,4.34E-04,7.43E-08,0
2002m1,Nepal,0.156582994,,0.1675,0.038082,0.039599121,0
2002m1,New Zealand,6.95E-07,,0.025,0,6.08E-08,0
2002m1,North Korea,8.31E-05,,0.0103,0,1.20E-07,0
2002m1,Papua New Guinea,0.006148218,,0.0289,0.001154,6.44E-08,0
2002m1,Philippines,0.929804243,,1,1,0.999998033,1
2002m1,Russia,0.796168107,,0.9998,0.999983,0.999998212,1
2002m1,Singapore,5.59E-07,,0.0057,0,1.28E-07,0
2002m1,Solomon Islands,2.01E-04,,0.0263,5.52E-04,6.87E-08,0
2002m1,South Korea,5.59E-07,,0.0138,0,1.35E-07,0
2002m1,Sri Lanka,0.999865257,,0.7141,1,0.99999994,1
2002m1,Taiwan,1.71E-06,,0,0,1.18E-07,0
2002m1,Thailand,0.648224723,,0.5035,0.01214,0.477190793,0
2002m1,Vietnam,1.72E-04,,0.1021,0.003685,4.23E-05,0
2002m2,Australia,1.04E-06,,0.0188,0,3.56E-07,0
2002m2,Bangladesh,7.58E-04,,0.1979,0.002717,1.38E-06,0
2002m2,Bhutan,1.92E-04,,0.0292,9.00E-05,9.96E-07,0
2002m2,Burma,0.730651341,,0.7149,0.547808,0.9999879,1
2002m2,Cambodia,6.68E-04,,0.0313,7.01E-04,1.34E-06,0
2002m2,China,2.39E-06,,0.0097,0.033577,1.44E-07,0
2002m2,Comoros,5.59E-04,,0.0326,1.02E-04,6.87E-08,0
2002m2,Fiji,2.78E-05,,0.007,1.04E-04,5.47E-08,0
2002m2,India,0.958482937,,0.9986,0.998416,0.999999821,1
2002m2,Indonesia,0.657009549,,0.8936,0.939431,0.999998212,1
2002m2,Japan,1.87E-08,,8.00E-04,0,1.18E-07,0
2002m2,Laos,6.47E-05,,0.0409,1.28E-04,6.60E-08,0
2002m2,Madagascar,7.56E-04,,0.0267,2.82E-04,1.34E-06,0
2002m2,Malaysia,1.26E-05,,0.0732,5.65E-04,5.48E-08,0
2002m2,Mauritius,5.91E-06,,0.0267,0.02903,9.96E-07,0
2002m2,Mongolia,4.54E-04,,0.0371,4.35E-04,7.42E-08,0
2002m2,Nepal,0.118583948,,0.1162,0.037978,0.039493311,0
2002m2,New Zealand,6.78E-07,,0.0257,0,6.08E-08,0
2002m2,North Korea,9.22E-05,,0.0058,0,1.18E-07,0
2002m2,Papua New Guinea,0.006112779,,0.0254,0.001066,6.44E-08,0
2002m2,Philippines,0.910723971,,1,1,0.999998093,1
2002m2,Russia,0.885774397,,0.9998,0.999837,0.999998212,1
2002m2,Singapore,6.44E-07,,0.011,0,1.28E-07,0
2002m2,Solomon Islands,1.97E-04,,0.0228,5.59E-04,6.87E-08,0
2002m2,South Korea,4.96E-07,,0.0056,0,1.37E-07,0
2002m2,Sri Lanka,0.999861152,,0.9598,1,0.99999994,1
2002m2,Taiwan,1.32E-06,,0,0,1.18E-07,0
2002m2,Thailand,0.463886793,,0.6764,0.016802,0.018331796,0
2002m2,Vietnam,1.00E-04,,0.1099,0.004292,4.94E-04,0
2002m3,Australia,2.03E-07,,0.0225,0,3.56E-07,0
2002m3,Bangladesh,0.001021875,,7.00E-04,0.090648,1.35E-05,0
2002m3,Bhutan,2.38E-04,,0.0488,8.60E-05,9.96E-07,0
2002m3,Burma,0.726424226,,0.7131,0.389935,0.99991399,1
2002m3,Cambodia,8.33E-04,,0.0024,7.88E-04,1.34E-06,0
2002m3,China,2.67E-05,,0.0019,0.086579,1.64E-05,0
2002m3,Comoros,5.53E-04,,0.0434,0.001293,6.87E-08,0
2002m3,Fiji,2.72E-05,,4.00E-04,1.05E-04,5.47E-08,0
2002m3,India,0.883799744,,0.9572,0.999754,0.999999821,1
2002m3,Indonesia,0.7129783,,0.6053,0.553935,0.999968886,1
2002m3,Japan,2.15E-08,,3.00E-04,0,1.18E-07,0
2002m3,Laos,6.83E-05,,0.0348,1.36E-04,9.39E-08,0
2002m3,Madagascar,7.70E-04,,0.0266,2.82E-04,1.34E-06,0
2002m3,Malaysia,1.64E-05,,0.1217,6.93E-04,6.39E-07,0
2002m3,Mauritius,6.21E-06,,0.0267,0.02903,9.96E-07,0
